Store Name,Region,Brand,Category,Subcategory,Gender,MRP Bucket,Attribute 1,Attribute 2,Style,Season Tag,MRP,Size,EAN,Parent SKU,Store Stock,Distributed Stock,Post Distributed Stock,Reason,Replenishment Sales Qty,Initial Warehouse Stock,Remaining Warehouse Stock,Initial Planogram Gap,Remaining Planogram Gap
Kolkata AJC Bose Road,EAST,AVANTA,FRAME,METAL|SUPRA|RECTANGLE,MALE,990,,,SYS168555,,990,FREE,SYS168555,AV 8825712 - Avanta - Male - Gun - 52 - Supra - Rectangle - Metal,0,1,1,WIDTH_INC,0,15,0,17,0
LAJPAT NAGAR,NORTH,AVANTA,FRAME,METAL|HALF|SQUARE,MALE,1490,,,SYS152998,,1490,FREE,SYS152998,AV 56123 - Avanta - Male - C1 - 49 - Half Frame - Square - Metal,0,1,1,WIDTH_INC,0,3,0,14,0
Prayagraj Tashkent Marg,NORTH,OMBRA,SUNGLASS,SHEET|FULL|SQUARE,MALE,1190,,,SYS166360,,1190,FREE,SYS166360,OB 66528 - OMBRA - Male - C9 - 54 - Sunglass - Square - Sheet,0,1,1,WIDTH_INC,0,12,3,2,1
Delhi Pitampura,NORTH,STEPPER,FRAME,TITANIUM|RIMLESS|SQUARE,MALE,10780,,,SYS166220,,10780,FREE,SYS166220,SI/87774 - Stepper - Male - F020 - 55 - Rimless - Square - Titanium,0,1,1,WIDTH_INC,0,1,0,5,0
Ahemdabad CG Road,WEST,AVANTA,FRAME,TR|FULL|SQUARE,MALE,990,,,SYS165095,,990,FREE,SYS165095,AV 202533 - Avanta - Male - MT.Green - 52 - Full Frame - Square - TR,0,1,1,WIDTH_INC,0,9,0,7,0
Kolkata AJC Bose Road,EAST,AVANTA,FRAME,METAL|SUPRA|RECTANGLE,MALE,790,,,SYS168387,,790,FREE,SYS168387,AV ZXA42005 - Avanta - Male - Gun - 49 - Supra - Rectangle - Metal,0,1,1,WIDTH_INC,0,24,10,17,0
Delhi Rajouri Garden,NORTH,STEPPER,FRAME,SHEET|FULL|RECTANGLE,UNISEX,7370,,,SYS113852,,7370,FREE,SYS113852,SI/20126 - Stepper - Unisex - F110 - 53 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,1,0,2,0
Jhunjhunu Indra Nagar,WEST,AVANTA,FRAME,TR|FULL|CAT EYE,FEMALE,990,,,SYS166990,,990,FREE,SYS166990,AV 250902 - Avanta - Female - Black - 47 - Full Frame - Cat Eye - TR,0,1,1,WIDTH_INC,0,7,0,149,0
Vijayawada Mogalrajpuram,SOUTH,ADMYRA,FRAME,SHEET|FULL|CAT EYE,FEMALE,2790,,,SYS162318,,2790,FREE,SYS162318,AM 0133 - Admyra - Female - D/Brown - 53 - Full Frame - Cat Eye - Sheet,0,1,1,WIDTH_INC,0,47,41,10,0
Vijayawada Mogalrajpuram,SOUTH,ADMYRA,FRAME,SHEET|FULL|CAT EYE,FEMALE,2790,,,SYS162316,,2790,FREE,SYS162316,AM 0133 - Admyra - Female - Black - 53 - Full Frame - Cat Eye - Sheet,0,1,1,WIDTH_INC,0,49,19,10,0
Vijayawada Mogalrajpuram,SOUTH,ADMYRA,FRAME,SHEET|FULL|CAT EYE,FEMALE,2790,,,SYS162310,,2790,FREE,SYS162310,AM 0131 - Admyra - Female - Trans/Blue - 51 - Full Frame - Cat Eye - Sheet,0,1,1,WIDTH_INC,0,49,19,10,0
Jhunjhunu Indra Nagar,WEST,AVANTA,FRAME,TR|FULL|SQUARE,MALE,990,,,SYS166959,,990,FREE,SYS166959,AV TB6041 - Avanta - Male - C1/5 - 51 - Full Frame - Square - TR,0,1,1,WIDTH_INC,0,12,0,149,0
Jhunjhunu Indra Nagar,WEST,AVANTA,FRAME,TR|FULL|SQUARE,MALE,990,,,SYS166960,,990,FREE,SYS166960,AV TB6041 - Avanta - Male - C1/6 - 51 - Full Frame - Square - TR,0,1,1,WIDTH_INC,0,14,0,149,0
Jabalpur Napier Town,SOUTH,AVANTA,FRAME,METAL|FULL|AVIATOR,MALE,1190,,,SYS164719,,1190,FREE,SYS164719,AV PB001 - Avanta - Male - Silver - 56 - Full Frame - Aviator - Metal,0,1,1,WIDTH_INC,0,12,9,59,0
Delhi Pitampura,NORTH,TOMMY HILFIGER,SUNGLASS,METAL|FULL|AVIATOR,MALE,7990,,,SYS165782,,7990,FREE,SYS165782,TH 1602 - Tommy Hilfiger - Male - C1 - 58 - Sunglass - Aviator - Metal,0,1,1,WIDTH_INC,0,2,1,3,0
Delhi Pitampura,NORTH,TOMMY HILFIGER,SUNGLASS,METAL|FULL|AVIATOR,MALE,7990,,,SYS165784,,7990,FREE,SYS165784,TH 1602 - Tommy Hilfiger - Male - C4 - 58 - Sunglass - Aviator - Metal,0,1,1,WIDTH_INC,0,1,0,3,0
Kanpur Mall Road,NORTH,AVANTA,FRAME,TR|FULL|RECTANGLE,MALE,990,,,SYS166956,,990,FREE,SYS166956,AV TB6034 - Avanta - Male - C6 - 51 - Full Frame - Rectangle - TR,0,1,1,WIDTH_INC,0,11,0,33,0
Delhi Shahdara,NORTH,AVANTA,FRAME,TR|FULL|RECTANGLE,MALE,990,,,SYS166965,,990,FREE,SYS166965,AV 50043 - Avanta - Male - C2 - 51 - Full Frame - Rectangle - TR,0,1,1,WIDTH_INC,0,9,1,3,0
LAJPAT NAGAR,NORTH,RAYBAN JUNIOR,FRAME,SHEET|FULL|RECTANGLE,KIDS,4490,,,SYS152666,,4490,FREE,SYS152666,RY1586 - Rayban Junior - Kids - 3832 - 49 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,3,0,3,1
Delhi Dwarka Vegas Mall Sec 14,NORTH,EMPORIO ARMANI,SUNGLASS,SHEET|FULL|SQUARE,MALE,18490,,,SYS65524,,18490,FREE,SYS65524,EA4189U - Emporio Armani - Male - 50881W - 55 - Clip On - Square - Sheet,0,1,1,WIDTH_INC,0,2,0,4,0
Vijayawada Mogalrajpuram,SOUTH,AVANTA,FRAME,METAL|HALF|RECTANGLE,MALE,690,,,SYS68154,,690,FREE,SYS68154,AV 31003 - Avanta - Male - Pink - 50 - Supra - Rectangle - Metal,0,1,1,WIDTH_INC,0,2,1,38,0
Kolkata AJC Bose Road,EAST,AVANTA,FRAME,TR|FULL|CAT EYE,FEMALE,990,,,SYS168001,,990,FREE,SYS168001,AV 9952213 - Avanta - Female - Trans/Purple - 51 - Full Frame - Cat Eye - TR,0,1,1,WIDTH_INC,0,6,0,17,0
Kolkata AJC Bose Road,EAST,AVANTA KIDS,FRAME,TR|FULL|RECTANGLE,KIDS,790,,,SYS168344,,790,FREE,SYS168344,AV 95007 - Avanta Kids - Kids - D/Purple - 45 - Full Frame - Rectangle - TR,0,1,1,WIDTH_INC,0,7,0,6,0
Kanpur Mall Road,NORTH,AVANTA,FRAME,METAL|FULL|ROUND,UNISEX,790,,,SYS168788,,790,FREE,SYS168788,AV 8253203 - Avanta - Unisex - Silver - 47 - Full Frame - Round - Metal,0,1,1,WIDTH_INC,0,11,3,33,0
Kolkata AJC Bose Road,EAST,AVANTA KIDS,FRAME,TR|FULL|ROUND,KIDS,790,,,SYS168317,,790,FREE,SYS168317,AV 95008 - Avanta Kids - Kids - Trans/Pink - 43 - Full Frame - Round - TR,0,1,1,WIDTH_INC,0,6,0,6,0
Kolkata AJC Bose Road,EAST,AVANTA KIDS,FRAME,TR|FULL|ROUND,KIDS,790,,,SYS168311,,790,FREE,SYS168311,AV 95008 - Avanta Kids - Kids - Yellow - 43 - Full Frame - Round - TR,0,1,1,WIDTH_INC,0,6,0,6,0
Ranchi Kutchery Road,EAST,AVANTA,FRAME,METAL|SUPRA|RECTANGLE,MALE,690,,,SYS143393,,690,FREE,SYS143393,AV 31004 - Avanta - Male - Gold - 51 - Supra - Rectangle - Metal,0,1,1,WIDTH_INC,0,4,0,21,0
Ghaziabad RDC,NORTH,AVANTA,FRAME,SHEET|FULL|CAT EYE,FEMALE,1190,,,SYS158410,,1190,FREE,SYS158410,AV 0072HD - Avanta - Female - Purple - 51 - Full Frame - Cat Eye - Sheet,0,1,1,WIDTH_INC,0,60,41,12,0
Ghaziabad RDC,NORTH,AVANTA,FRAME,SHEET|FULL|SQUARE,MALE,1190,,,SYS158369,,1190,FREE,SYS158369,AV 0064 - Avanta - Male - D/Brown - 54 - Full Frame - Square - Sheet,0,1,1,WIDTH_INC,0,157,148,12,0
Ghaziabad RDC,NORTH,AVANTA,FRAME,SHEET|FULL|SQUARE,MALE,1190,,,SYS158368,,1190,FREE,SYS158368,AV 0064 - Avanta - Male - Black - 54 - Full Frame - Square - Sheet,0,1,1,WIDTH_INC,0,170,140,12,0
Ghaziabad RDC,NORTH,AVANTA,FRAME,SHEET|FULL|ROUND,UNISEX,1190,,,SYS158417,,1190,FREE,SYS158417,AV 0068HD - Avanta - Unisex - Trans/Purple - 48 - Full Frame - Round - Sheet,0,1,1,WIDTH_INC,0,55,39,12,0
Ghaziabad RDC,NORTH,AVANTA,FRAME,SHEET|FULL|RECTANGLE,MALE,1190,,,SYS158432,,1190,FREE,SYS158432,AV 0063 - Avanta - Male - Trans/Brown - 51 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,115,106,12,0
Hyderabad Banjara Hills,SOUTH,ADMYRA,FRAME,SHEET|FULL|SQUARE,MALE,2490,,,SYS67557,,2490,FREE,SYS67557,AM 001 - Admyra - Male - D/Grey - 53 - Full Frame - Square - Sheet,0,1,1,WIDTH_INC,0,72,40,6,0
Hyderabad Banjara Hills,SOUTH,ADMYRA,FRAME,SHEET|FULL|SQUARE,MALE,2490,,,SYS67555,,2490,FREE,SYS67555,AM 001 - Admyra - Male - Black - 53 - Full Frame - Square - Sheet,0,1,1,WIDTH_INC,0,132,84,6,0
Hyderabad Neo Retina (Abids),SOUTH,AVANTA KIDS,FRAME,TR|FULL|RECTANGLE,KIDS,790,,,SYS168338,,790,FREE,SYS168338,AV 95007 - Avanta Kids - Kids - Grey/Pink - 45 - Full Frame - Rectangle - TR,0,1,1,WIDTH_INC,0,6,0,1,0
Greater Noida West Nirala Estate,NORTH,ADMYRA,FRAME,SHEET|FULL|RECTANGLE,MALE,2490,,,SYS67856,,2490,FREE,SYS67856,AM 039 - Admyra - Male - Black - 51 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,103,53,8,1
Kanpur Mall Road,NORTH,AVANTA KIDS,FRAME,TR|FULL|RECTANGLE,KIDS,790,,,SYS168339,,790,FREE,SYS168339,AV 95007 - Avanta Kids - Kids - Trans/Pink - 45 - Full Frame - Rectangle - TR,0,1,1,WIDTH_INC,0,6,0,5,0
Kanpur Mall Road,NORTH,AVANTA KIDS,FRAME,TR|FULL|RECTANGLE,KIDS,790,,,SYS168343,,790,FREE,SYS168343,AV 95007 - Avanta Kids - Kids - MT.Pink - 45 - Full Frame - Rectangle - TR,0,1,1,WIDTH_INC,0,6,0,5,0
Kanpur Mall Road,NORTH,AVANTA KIDS,FRAME,TR|FULL|ROUND,KIDS,790,,,SYS168314,,790,FREE,SYS168314,AV 95008 - Avanta Kids - Kids - Brown - 43 - Full Frame - Round - TR,0,1,1,WIDTH_INC,0,6,0,5,0
Navi Mumbai Nerul ( Shivam ),WEST,ADMYRA,FRAME,METAL|FULL|SQUARE,MALE,2190,,,SYS106231,,2190,FREE,SYS106231,AM 60008 - Admyra - Male - Gold/Blk - 52 - Full Frame - Square - Metal,0,1,1,WIDTH_INC,0,1,0,17,1
Palwal New Colony,NORTH,AVANTA,FRAME,METAL|SUPRA|RECTANGLE,MALE,690,,,SYS143390,,690,FREE,SYS143390,AV 31004 - Avanta - Male - Gun - 51 - Supra - Rectangle - Metal,0,1,1,WIDTH_INC,0,8,0,19,0
Agra Ashoka Plaza,NORTH,STEPPER,FRAME,TITANIUM|HALF|SQUARE,MALE,10780,,,SYS113805,,10780,FREE,SYS113805,SI/60178 - Stepper - Male - F014 - 53 - Half Frame - Square - Titanium,0,1,1,WIDTH_INC,0,1,0,2,0
Greater Noida West Nirala Estate,NORTH,ADMYRA,FRAME,SHEET|FULL|SQUARE,MALE,2490,,,SYS67557,,2490,FREE,SYS67557,AM 001 - Admyra - Male - D/Grey - 53 - Full Frame - Square - Sheet,0,1,1,WIDTH_INC,0,72,40,8,1
Greater Noida West Nirala Estate,NORTH,ADMYRA,FRAME,SHEET|FULL|SQUARE,MALE,2490,,,SYS67555,,2490,FREE,SYS67555,AM 001 - Admyra - Male - Black - 53 - Full Frame - Square - Sheet,0,1,1,WIDTH_INC,0,132,84,8,1
Bhubneshwar Nayapalli,EAST,AVANTA KIDS,FRAME,TR|FULL|ROUND,KIDS,790,,,SYS168312,,790,FREE,SYS168312,AV 95008 - Avanta Kids - Kids - Purple/Pink - 43 - Full Frame - Round - TR,0,1,1,WIDTH_INC,0,6,3,5,0
Bhubneshwar Nayapalli,EAST,AVANTA KIDS,FRAME,TR|FULL|RECTANGLE,KIDS,790,,,SYS168338,,790,FREE,SYS168338,AV 95007 - Avanta Kids - Kids - Grey/Pink - 45 - Full Frame - Rectangle - TR,0,1,1,WIDTH_INC,0,6,0,5,0
Badlapur Kulgaon Drishti Eye,WEST,VOGUE,FRAME,SHEET|FULL|OVAL,UNISEX,5390,,,SYS59725,,5390,FREE,SYS59725,VO5326 - Vogue - Unisex - W656 - 49 - Full Frame - Oval - Sheet,0,1,1,WIDTH_INC,0,2,1,5,3
Bhubneshwar Nayapalli,EAST,AVANTA KIDS,FRAME,TR|FULL|ROUND,KIDS,790,,,SYS168310,,790,FREE,SYS168310,AV 95008 - Avanta Kids - Kids - Blue - 43 - Full Frame - Round - TR,0,1,1,WIDTH_INC,0,6,2,5,0
Palwal New Colony,NORTH,AVANTA,FRAME,METAL|FULL|SQUARE,MALE,790,,,SYS168775,,790,FREE,SYS168775,AV 8253205 - Avanta - Male - Gun - 48 - Full Frame - Square - Metal,0,1,1,WIDTH_INC,0,11,0,19,0
Bhubneshwar Nayapalli,EAST,AVANTA KIDS,FRAME,TR|FULL|CAT EYE,KIDS,790,,,SYS168367,,790,FREE,SYS168367,AV 95010 - Avanta Kids - Kids - Trans/Purple - 46 - Full Frame - Cat Eye - TR,0,1,1,WIDTH_INC,0,6,0,5,0
Palwal New Colony,NORTH,AVANTA,FRAME,METAL|SUPRA|RECTANGLE,MALE,990,,,SYS168555,,990,FREE,SYS168555,AV 8825712 - Avanta - Male - Gun - 52 - Supra - Rectangle - Metal,0,1,1,WIDTH_INC,0,15,0,19,0
Palwal New Colony,NORTH,AVANTA,FRAME,TR|FULL|RECTANGLE,FEMALE,890,,,SYS168523,,890,FREE,SYS168523,AV 87009 - Avanta - Female - Black - 50 - Full Frame - Rectangle - TR,0,1,1,WIDTH_INC,0,7,0,19,0
Palwal New Colony,NORTH,AVANTA,FRAME,TR|FULL|SQUARE,MALE,890,,,SYS168465,,890,FREE,SYS168465,AV 303032 - Avanta - Male - Black - 52 - Full Frame - Square - TR,0,1,1,WIDTH_INC,0,8,0,19,0
Indore Sapna Sangeeta Road,NORTH,ADMYRA,FRAME,SHEET|FULL|SQUARE,MALE,2490,,,SYS67555,,2490,FREE,SYS67555,AM 001 - Admyra - Male - Black - 53 - Full Frame - Square - Sheet,0,1,1,WIDTH_INC,0,132,84,3,0
Delhi Preet Vihar Vikas Marg,NORTH,VOGUE,FRAME,SHEET|FULL|SQUARE,MALE,4190,,,SYS168927,,4190,FREE,SYS168927,VO5718I - Vogue - Male - 2760 - 54 - Full Frame - Square - Sheet,0,1,1,WIDTH_INC,0,1,0,5,3
Delhi Preet Vihar Vikas Marg,NORTH,EMPORIO ARMANI,FRAME,SHEET|FULL|RECTANGLE,MALE,12490,,,SYS168934,,12490,FREE,SYS168934,EA3239 - Emporio Armani - Male - 6344 - 55 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,2,0,6,0
Delhi Preet Vihar Vikas Marg,NORTH,EMPORIO ARMANI,FRAME,TITANIUM|SUPRA|RECTANGLE,MALE,11590,,,SYS168971,,11590,FREE,SYS168971,EA1044TD - Emporio Armani - Male - 3032 - 55 - Supra - Rectangle - Titanium,0,1,1,WIDTH_INC,0,2,0,6,0
Bhubneshwar Nayapalli,EAST,AVANTA KIDS,FRAME,TR|FULL|ROUND,KIDS,890,,,SYS168248,,890,FREE,SYS168248,AV 83009 - Avanta Kids - Kids - MT.Blue - 44 - Full Frame - Round - TR,0,1,1,WIDTH_INC,0,5,2,5,0
Delhi Preet Vihar Vikas Marg,NORTH,EMPORIO ARMANI,FRAME,SHEET|FULL|RECTANGLE,MALE,12490,,,SYS168949,,12490,FREE,SYS168949,EA3280U - Emporio Armani - Male - 6372 - 53 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,2,0,6,0
Delhi Preet Vihar Vikas Marg,NORTH,EMPORIO ARMANI,FRAME,SHEET|FULL|RECTANGLE,MALE,12490,,,SYS168950,,12490,FREE,SYS168950,EA3280U - Emporio Armani - Male - 6373 - 53 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,2,0,6,0
Delhi Preet Vihar Vikas Marg,NORTH,EMPORIO ARMANI,FRAME,SHEET|FULL|RECTANGLE,MALE,12490,,,SYS168948,,12490,FREE,SYS168948,EA3280U - Emporio Armani - Male - 5001 - 53 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,2,0,6,0
Palwal New Colony,NORTH,AVANTA,FRAME,METAL|SUPRA|RECTANGLE,MALE,790,,,SYS168387,,790,FREE,SYS168387,AV ZXA42005 - Avanta - Male - Gun - 49 - Supra - Rectangle - Metal,0,1,1,WIDTH_INC,0,24,10,19,0
Palwal New Colony,NORTH,AVANTA,FRAME,METAL|FULL|RECTANGLE,MALE,790,,,SYS168380,,790,FREE,SYS168380,AV ZXA42009 - Avanta - Male - Gun - 49 - Full Frame - Rectangle - Metal,0,1,1,WIDTH_INC,0,24,6,19,0
Palwal New Colony,NORTH,AVANTA,FRAME,METAL|FULL|ROUND,UNISEX,990,,,SYS168374,,990,FREE,SYS168374,AV W620109 - Avanta - Unisex - Silver/Blk - 50 - Full Frame - Round - Metal,0,1,1,WIDTH_INC,0,11,6,19,0
Indirapuram Shakti Khand Eros Market,NORTH,AVANTA,FRAME,METAL|HALF|SQUARE,MALE,1490,,,SYS152998,,1490,FREE,SYS152998,AV 56123 - Avanta - Male - C1 - 49 - Half Frame - Square - Metal,0,1,1,WIDTH_INC,0,3,0,32,0
Delhi Dwarka Sec 09,NORTH,ADMYRA,FRAME,SHEET|FULL|RECTANGLE,MALE,2190,,,SYS67878,,2190,FREE,SYS67878,AM 090 - Admyra - Male - MT.Blue - 54 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,1,0,48,22
Delhi Dwarka Sec 09,NORTH,ADMYRA,FRAME,SHEET|FULL|RECTANGLE,MALE,2190,,,SYS67876,,2190,FREE,SYS67876,AM 090 - Admyra - Male - D/Grey - 54 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,1,0,48,22
Delhi Dwarka Sec 09,NORTH,ADMYRA,FRAME,SHEET|FULL|RECTANGLE,MALE,2490,,,SYS67856,,2490,FREE,SYS67856,AM 039 - Admyra - Male - Black - 51 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,103,53,48,22
Delhi Dwarka Sec 09,NORTH,ADMYRA,FRAME,SHEET|FULL|RECTANGLE,MALE,2490,,,SYS67860,,2490,FREE,SYS67860,AM 039 - Admyra - Male - MT.Blue - 51 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,106,69,48,22
Delhi Dwarka Sec 09,NORTH,ADMYRA,FRAME,SHEET|FULL|RECTANGLE,MALE,2490,,,SYS67859,,2490,FREE,SYS67859,AM 039 - Admyra - Male - MT.Black - 51 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,70,44,48,22
Delhi Dwarka Sec 09,NORTH,ADMYRA,FRAME,SHEET|FULL|RECTANGLE,MALE,2490,,,SYS67858,,2490,FREE,SYS67858,AM 039 - Admyra - Male - D/Grey - 51 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,74,53,48,22
Noida MOI,NORTH,RAYBAN,FRAME,SHEET|FULL|SQUARE,UNISEX,5990,,,SYS111342,,5990,FREE,SYS111342,RX7237I - Rayban - Unisex - 2001 - 53 - Full Frame - Square - Sheet,0,1,1,WIDTH_INC,0,1,0,11,0
Bhubneshwar Nayapalli,EAST,AVANTA,FRAME,TR|FULL|RECTANGLE,MALE,890,,,SYS166800,,890,FREE,SYS166800,AV 270812 - Avanta - Male - Black - 50 - Full Frame - Rectangle - TR,0,1,1,WIDTH_INC,0,20,0,9,0
Noida MOI,NORTH,BURBERRY,SUNGLASS,METAL|FULL|AVIATOR,FEMALE,27290,,,SYS107590,,27290,FREE,SYS107590,BE3147 - Burberry - Female - 1344M4 - 58 - Sunglass - Aviator - Metal,0,1,1,WIDTH_INC,0,1,0,4,1
Hyderabad Banjara Hills,SOUTH,ADMYRA,FRAME,SHEET|FULL|RECTANGLE,MALE,2490,,,SYS67856,,2490,FREE,SYS67856,AM 039 - Admyra - Male - Black - 51 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,103,53,6,0
Hyderabad Banjara Hills,SOUTH,ADMYRA,FRAME,SHEET|FULL|RECTANGLE,MALE,2490,,,SYS67860,,2490,FREE,SYS67860,AM 039 - Admyra - Male - MT.Blue - 51 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,106,69,6,0
Moradabad Kanth Road,NORTH,ADMYRA,FRAME,SHEET|FULL|RECTANGLE,MALE,2490,,,SYS67856,,2490,FREE,SYS67856,AM 039 - Admyra - Male - Black - 51 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,103,53,6,1
Moradabad Kanth Road,NORTH,ADMYRA,FRAME,SHEET|FULL|RECTANGLE,MALE,2490,,,SYS67860,,2490,FREE,SYS67860,AM 039 - Admyra - Male - MT.Blue - 51 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,106,69,6,1
Moradabad Kanth Road,NORTH,ADMYRA,FRAME,SHEET|FULL|RECTANGLE,MALE,2490,,,SYS67859,,2490,FREE,SYS67859,AM 039 - Admyra - Male - MT.Black - 51 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,70,44,6,1
Indore Sapna Sangeeta Road,NORTH,ADMYRA,FRAME,SHEET|FULL|RECTANGLE,MALE,2490,,,SYS67856,,2490,FREE,SYS67856,AM 039 - Admyra - Male - Black - 51 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,103,53,3,0
Mumbai Chembur Rushab Eye,WEST,AVANTA,FRAME,TR|FULL|RECTANGLE,MALE,890,,,SYS166800,,890,FREE,SYS166800,AV 270812 - Avanta - Male - Black - 50 - Full Frame - Rectangle - TR,0,1,1,WIDTH_INC,0,20,0,8,0
Delhi Dwarka Vegas Mall Sec 14,NORTH,TOMMY HILFIGER,SUNGLASS,SHEET|FULL|SQUARE,MALE,7990,,,SYS68013,,7990,FREE,SYS68013,TH 2606 - Tommy Hilfiger - Male - C2 - 58 - Sunglass - Square - Sheet,0,1,1,WIDTH_INC,0,3,1,4,2
Jhunjhunu Indra Nagar,WEST,AVANTA,FRAME,METAL|SUPRA|RECTANGLE,MALE,790,,,SYS168838,,790,FREE,SYS168838,AV 6810 - Avanta - Male - Gun - 52 - Supra - Rectangle - Metal,0,1,1,WIDTH_INC,0,12,11,149,0
Ghaziabad Nehru Nagar,NORTH,AVANTA KIDS,FRAME,PEDIATRIC|FULL|OVAL,KIDS,1690,,,SYS165246,,1690,FREE,SYS165246,AV ZC1603 - Avanta Kids - Kids - C10 - 44 - Full Frame - Oval - Pediatric,0,1,1,WIDTH_INC,0,3,1,6,0
Jhunjhunu Indra Nagar,WEST,AVANTA,FRAME,METAL|FULL|ROUND,UNISEX,790,,,SYS168788,,790,FREE,SYS168788,AV 8253203 - Avanta - Unisex - Silver - 47 - Full Frame - Round - Metal,0,1,1,WIDTH_INC,0,11,3,149,0
Jhunjhunu Indra Nagar,WEST,AVANTA,FRAME,METAL|SUPRA|RECTANGLE,MALE,790,,,SYS168811,,790,FREE,SYS168811,AV 6850 - Avanta - Male - Gun - 52 - Supra - Rectangle - Metal,0,1,1,WIDTH_INC,0,12,11,149,0
Jhunjhunu Indra Nagar,WEST,AVANTA,FRAME,METAL|FULL|SQUARE,MALE,790,,,SYS168795,,790,FREE,SYS168795,AV 85014 - Avanta - Male - Black - 50 - Full Frame - Square - Metal,0,1,1,WIDTH_INC,0,7,6,149,0
Jhunjhunu Indra Nagar,WEST,AVANTA,FRAME,METAL|FULL|HEXAGON,MALE,790,,,SYS168796,,790,FREE,SYS168796,AV 85003 - Avanta - Male - Gun - 49 - Full Frame - Hexagon - Metal,0,1,1,WIDTH_INC,0,8,1,149,0
Jhunjhunu Indra Nagar,WEST,AVANTA,FRAME,METAL|FULL|HEXAGON,MALE,790,,,SYS168797,,790,FREE,SYS168797,AV 85003 - Avanta - Male - Black - 49 - Full Frame - Hexagon - Metal,0,1,1,WIDTH_INC,0,6,0,149,0
Jhunjhunu Indra Nagar,WEST,AVANTA,FRAME,METAL|FULL|HEXAGON,MALE,790,,,SYS168799,,790,FREE,SYS168799,AV 85003 - Avanta - Male - Silver - 49 - Full Frame - Hexagon - Metal,0,1,1,WIDTH_INC,0,5,0,149,0
Jhunjhunu Indra Nagar,WEST,AVANTA,FRAME,METAL|FULL|HEXAGON,MALE,790,,,SYS168800,,790,FREE,SYS168800,AV 85003 - Avanta - Male - Purple - 49 - Full Frame - Hexagon - Metal,0,1,1,WIDTH_INC,0,3,2,149,0
Jhunjhunu Indra Nagar,WEST,AVANTA,FRAME,METAL|FULL|HEXAGON,MALE,790,,,SYS168802,,790,FREE,SYS168802,AV 85003 - Avanta - Male - Burgundy - 49 - Full Frame - Hexagon - Metal,0,1,1,WIDTH_INC,0,2,1,149,0
Gurgaon Sec 29,NORTH,SILHOUETTE,FRAME,TITANIUM|HALF|RECTANGLE,MALE,36600,,,SYS166607,,36600,FREE,SYS166607,SILH 5574/75 - Silhouette - Male - 6760 - 53 - Half Frame - Rectangle - Titanium,0,1,1,WIDTH_INC,0,1,0,1,0
Noida MOI,NORTH,PRADA,SUNGLASS,SHEET|FULL|SQUARE,FEMALE,28390,,,SYS107601,,28390,FREE,SYS107601,PR 24ZS - Prada - Female - 07R0A6 - 56 - Sunglass - Square - Sheet,0,1,1,WIDTH_INC,0,2,0,10,8
Jodhpur Sardarpura,WEST,AVANTA,FRAME,METAL|SUPRA|RECTANGLE,MALE,590,,,SYS164845,,590,FREE,SYS164845,AV 25035524 - Avanta - Male - Black - 48 - Supra - Rectangle - Metal,0,1,1,WIDTH_INC,0,3,0,11,0
Delhi Dwarka Vegas Mall Sec 14,NORTH,VOGUE,SUNGLASS,METAL|FULL|AVIATOR,MALE,3590,,,SYS56461,,3590,FREE,SYS56461,VO3991SI - Vogue - Male - 813/14 - 58 - Sunglass - Aviator - Metal,0,1,1,WIDTH_INC,0,2,0,3,0
Delhi Rohini Ring Road Mall,NORTH,RAYBAN,FRAME,SHEET|FULL|OVAL,FEMALE,8690,,,SYS162270,,8690,FREE,SYS162270,RX2221V - Rayban - Female - 8456 - 51 - Full Frame - Oval - Sheet,0,1,1,WIDTH_INC,0,1,0,5,1
Delhi Rohini Ring Road Mall,NORTH,ADMYRA,FRAME,SHEET|FULL|CAT EYE,FEMALE,2790,,,SYS162310,,2790,FREE,SYS162310,AM 0131 - Admyra - Female - Trans/Blue - 51 - Full Frame - Cat Eye - Sheet,0,1,1,WIDTH_INC,0,49,19,10,2
