Barcode No.,Item Code,Item Name,Item Category,HSN Code,Quantity,MRP,Net Amount,Facility,Facility Name
2657762,SYS144525,GG1828S - Gucci - Female - 003 - 49 - Sunglass - Round - Sheet,goggles,90041000,1,20700.0,15769.85,Noida GaurCity,Noida GaurCity
2659347,SYS92300,GG1503O - Gucci - Male - 002 - 51 - Full Frame - Round - Sheet,frame,90031100,1,25875.0,19712.31,Noida GaurCity,Noida GaurCity
625216,SYS158494,AV 0074 - Avanta - Female - Wine - 51 - Full Frame - Cat Eye - Sheet,frame,90031100,1,1115.63,1071.0,Noida Sec 50,Noida Sec 50
774679,SYS111735,VO5496SI - Vogue - Female - 304014 - 54 - Full SG - Cat Eye - Sheet,goggles,90041000,1,2990.0,2242.5,Noida MOI,Noida MOI
669347,SYS75462,VO5496SI - Vogue - Female - W44/11 - 54 - Full SG - Cat Eye - Sheet,goggles,90041000,1,3090.0,2781.0,Noida MOI,Noida MOI
567773,SYS56502,PR 56WV - Prada - Female - AAV1O1 - 54 - Full Frame - Square - Metal,frame,90031100,1,19115.63,6200.0,Noida Sec 50,Noida Sec 50
2670702,SYS166690,VE2298 - Versace - Male - 10021T - 58 - Sunglass - Rectangle - Metal,goggles,90041000,1,27490.0,23000.0,Noida GaurCity,Noida GaurCity
2675009,SYS142673,AM 109 - Admyra - Male - Black - 53 - Full Frame - Square - Sheet,frame,90031100,1,2190.0,1762.85,Ghaziabad RDC,Ghaziabad RDC
2747670,SYS144512,RX6542I - Rayban - Male - 3155 - 54 - Full Frame - Square - Metal,frame,90031100,1,5990.0,5391.0,Noida MOI,Noida MOI
2670366,SYS166374,OB TR9901 - OMBRA - Unisex - C1 - 53 - Sunglass - Square - TR,goggles,90041000,1,1190.0,1012.0,Ghaziabad RDC,Ghaziabad RDC
2751329,SYS113837,SI/93626 - Stepper - Female - F013 - 54 - Rimless - Cat Eye - Titanium,frame,90031100,1,9790.0,8012.43,Noida MOI,Noida MOI
903384,SYS115913,MK2237U - Michael Kors - Female - 35553G - 52 - Sunglass - Cat Eye - Sheet,goggles,90041000,1,14390.0,11512.0,Noida MOI,Noida MOI
2675939,SYS168959,VE2299 - Versace - Unisex - 100280 - 56 - Sunglass - Oval - Metal,goggles,90041000,1,30590.0,24472.0,Noida MOI,Noida MOI
916323,SYS91593,AV 18890 - Avanta - Female - White - 53 - Full Frame - Cat Eye - TR,frame,90031100,1,928.125,464.06,Sikar Police Line Road I Max,Sikar Police Line Road I Max
2667494,SYS119642,FC 8278 - French Connection - Male - C5 - 53 - Clip on - Square - Sheet,goggles,90041000,1,5990.0,4810.93,Delhi Dwarka Sec 09,Delhi Dwarka Sec 09
2747942,SYS56414,RB3548N - Rayban - Male - 91233M - 51 - Full SG - Hexagon - Metal,goggles,90041000,1,13590.0,12231.0,Noida GaurCity,Noida GaurCity
997623,SYS59991,CA 287 - Carrera - Male - 086 - 49 - Full Frame - Round - Sheet,frame,90031100,1,7125.0,7125.0,Noida MOI,Noida MOI
939637,SYS56173,VO4092BI - Vogue - Female - 507514 - 56 - Full SG - Aviator - Metal,goggles,90041000,1,4490.0,3367.5,Delhi Dwarka Krishna Mall,Delhi Dwarka Krishna Mall
2748690,SYS169179,OD1013 - One Degree - Male - L2L2 - 56 - Rimless - Aviator - Titanium,frame,90031100,1,9750.0,7312.5,Delhi Dwarka Krishna Mall,Delhi Dwarka Krishna Mall
2675001,SYS162647,AV 0063 - Avanta - Male - Trans/Blue - 51 - Full Frame - Square - Sheet,frame,90031100,1,1190.0,1011.31,Ghaziabad RDC,Ghaziabad RDC
2749337,SYS166228,RX7267I - Rayban - Male - 5196 - 54 - Full Frame - Square - Sheet,frame,90031100,1,5990.0,4800.0,Ghaziabad RDC,Ghaziabad RDC
2672935,SYS167317,AV 86030 - Avanta - Male - Black - 52 - Supra - Rectangle - Metal,frame,90031100,1,790.0,647.8,Hyderabad Hayathnagar,Hyderabad Hayathnagar
2668842,SYS92181,SI/20050 - Stepper - Unisex - F620 - 50 - Full Frame - Round - Sheet,frame,90031100,1,7150.0,6077.93,Noida GaurCity,Noida GaurCity
2748917,SYS148347,TH 2657 - Tommy Hilfiger - Male - C2 - 57 - Sunglass - Square - Sheet,goggles,90041000,1,10990.0,9499.76,Noida MOI,Noida MOI
53692,SYS159222,AV 941004 - Avanta - Male - Copper - 48 - Full Frame - Hexagon - Metal,frame,90031100,1,790.0,710.58,Varanasi Mahmoorganj,Varanasi Mahmoorganj
2672844,SYS167233,AV 37004 - Avanta - Male - Black - 50 - Full Frame - Rectangle - TR,frame,90031100,1,890.0,800.53,Hyderabad Kukatpally Nizampet X Roads,Hyderabad Kukatpally Nizampet X Roads
211428,SYS60850,TH 3168 - Tommy Hilfiger - Female - C2 - 51 - Full Frame - Cat Eye - Sheet,frame,90031100,1,6084.38,1825.38,Delhi Rohini Ring Road Mall,Delhi Rohini Ring Road Mall
2749680,SYS169384,BE4293 - Burberry - Male - 377381 - 56 - Sunglass - Wayfarer - Sheet,goggles,90041000,1,22190.0,17753.0,Noida GaurCity,Noida GaurCity
2672761,SYS167150,AV 250982 - Avanta - Male - C5 - 50 - Full Frame - Square - TR,frame,90031100,1,990.0,906.59,Hyderabad Kukatpally Nizampet X Roads,Hyderabad Kukatpally Nizampet X Roads
2673027,SYS167393,AV 527339 - Avanta - Female - Silver/Blk - 50 - Full Frame - Round - Metal,frame,90031100,1,990.0,792.0,Delhi Rohini Ring Road Mall,Delhi Rohini Ring Road Mall
959041,SYS158371,AV 0064 - Avanta - Male - Trans/Brown - 54 - Full Frame - Square - Sheet,frame,90031100,1,1115.63,1012.29,Delhi Dwarka Krishna Mall,Delhi Dwarka Krishna Mall
873519,SYS88597,TH 5405 - Tommy Hilfiger - Male - C3 - 53 - Rimless - Square - Metal,Frame,90031100,1,6553.13,5242.5,Noida Spectrum Mall,Noida Spectrum Mall
806456,SYS78467,RX5423I - Rayban - Female - 5753 - 50 - Full Frame - Cat Eye - Sheet,frame,90031100,1,5803.13,4070.13,Noida GaurCity,Noida GaurCity
686604,SYS62740,AV NSV6051 - Avanta - Male - C4 - 52 - Full Frame - Square - Metal,Frame,90031100,1,553.13,470.16,Delhi Rohini Ring Road Mall,Delhi Rohini Ring Road Mall
476259,SYS72087,AM 095 - Admyra - Female - Black - 53 - Full Frame - Cat Eye - Sheet,frame,90031100,1,928.13,860.12,Patna Kankarbagh,Patna Kankarbagh
2747644,SYS111496,RX5389I - Rayban - Male - 8371 - 54 - Full Frame - Rectangle - Sheet,frame,90031100,1,6290.0,5157.8,Delhi Preet Vihar Vikas Marg,Delhi Preet Vihar Vikas Marg
2669557,SYS55865,RB3625 - Rayban - Male - 919631 - 58 - Full SG - Aviator - Metal,goggles,90041000,1,13590.0,11551.5,Delhi Dwarka Vegas Mall Sec 14,Delhi Dwarka Vegas Mall Sec 14
2748034,SYS144847,VO5522 - Vogue - Female - 3156 - 52 - Full Frame - Cat Eye - Sheet,frame,90031100,1,6690.0,6021.0,Panvel Laxmi Eye,Panvel Laxmi Eye
2670480,SYS166488,OB 9628 - OMBRA - Male - C5 - 60 - Sunglass - Square - Metal,goggles,90041000,1,1390.0,1390.0,Noida GaurCity,Noida GaurCity
DWVG/SBAR//688,SYS78965,PR A05S - Prada - Male - 17N90B - 53 - Full SG - Rectangle - Sheet,goggles,90041000,1,36290.0,30478.91,Delhi Dwarka Vegas Mall Sec 14,Delhi Dwarka Vegas Mall Sec 14
2667533,SYS165741,TH 4430 - Tommy Hilfiger - Male - C2 - 55 - Full Frame - Rectangle - Sheet,frame,90031100,1,7990.0,6392.0,Delhi Dwarka Sec 09,Delhi Dwarka Sec 09
2669634,SYS45899,VO5378 - Vogue - Female - 2907 - 53 - Full Frame - Cat Eye - Sheet,frame,90031100,1,6690.0,5352.0,Guwahati Rukminigaon TRC,Guwahati Rukminigaon TRC
2662716,SYS142677,AM 109 - Admyra - Male - D/Brown - 53 - Full Frame - Square - Sheet,frame,90031100,1,2054.0,1850.0,Ghaziabad RDC,Ghaziabad RDC
56391-1,SYS160848,AV 821136 - Avanta - Male - MT.Blue - 47 - Full Frame - Rectangle - TR,frame,90031100,1,890.0,756.5,Hyderabad Hayathnagar,Hyderabad Hayathnagar
2753436,SYS171213,AV 254703 - Avanta - Female - Trans/Brown - 47 - Full Frame - Cat Eye - TR,frame,90031100,1,990.0,811.62,Delhi Vikaspuri Najafgarh Road,Delhi Vikaspuri Najafgarh Road
2748077,SYS158496,AV 0075 - Avanta - Male - Black - 50 - Full Frame - Square - Sheet,frame,90031100,1,1190.0,1190.0,Delhi Dwarka Sec 09,Delhi Dwarka Sec 09
2663494,SYS163639,AV 56808 - Avanta - Male - Copper - 52 - Supra - Rectangle - Metal,frame,90031100,1,790.0,711.78,Delhi Vikaspuri Najafgarh Road,Delhi Vikaspuri Najafgarh Road
2659815,SYS56561,RB2283 - Rayban - Male - 901/31 - 55 - Full SG - Rectangle - Sheet,goggles,90041000,1,12490.0,10000.0,Ghaziabad RDC,Ghaziabad RDC
839272,SYS142859,AV 28002 - Avanta - Male - MT.Purple - 49 - Full Frame - Rectangle - TR,frame,90031100,1,928.13,788.91,Ghaziabad Nehru Nagar,Ghaziabad Nehru Nagar
2666793,SYS165473,AM CH6036 - Admyra - Unisex - C3 - 50 - Full Frame - Round - Metal,frame,90031100,1,2490.0,1992.0,Delhi Preet Vihar Vikas Marg,Delhi Preet Vihar Vikas Marg
2675198,SYS168428,AV 303011 - Avanta - Male - MT.Grey - 53 - Full Frame - Rectangle - TR,frame,90031100,1,890.0,801.0,Panvel Laxmi Eye,Panvel Laxmi Eye
195379,SYS45437,VC 90B233 - Velocity - Female - C1 - 54 - Supra - Rectangle - Metal,frame,90031100,1,834.38,750.94,Panvel Laxmi Eye,Panvel Laxmi Eye
2675606,SYS168775,AV 8253205 - Avanta - Male - Gun - 48 - Full Frame - Square - Metal,frame,90031100,1,790.0,688.87,Indirapuram Shakti Khand Eros Market,Indirapuram Shakti Khand Eros Market
2675653,SYS168822,AV 6809 - Avanta - Male - Black - 53 - Supra - Rectangle - Metal,frame,90031100,1,790.0,688.87,Indirapuram Shakti Khand Eros Market,Indirapuram Shakti Khand Eros Market
2666647,SYS165344,AV YM8607 - Avanta - Male - C1 - 53 - Full Frame - Rectangle - Metal,frame,90031100,1,1190.0,1037.66,Indirapuram Shakti Khand Eros Market,Indirapuram Shakti Khand Eros Market
2748923,SYS169292,TH 2673 - Tommy Hilfiger - Female - C3 - 51 - Sunglass - Cat Eye - Sheet,goggles,90041000,1,10690.0,8552.0,Ghaziabad RDC,Ghaziabad RDC
2665278,SYS152666,RY1586 - Rayban Junior - Kids - 3832 - 49 - Full Frame - Rectangle - Sheet,frame,90031100,1,4190.0,3352.0,Indirapuram Shakti Khand Eros Market,Indirapuram Shakti Khand Eros Market
546309,SYS152944,AV SSA77009 - Avanta - Unisex - C5 - 50 - Full Frame - Round - Metal,frame,90031100,1,1396.88,1230.72,Ghaziabad Nehru Nagar,Ghaziabad Nehru Nagar
2670527,SYS166535,OB TR9902 - OMBRA - Male - C4 - 50 - Sunglass - Square - TR,goggles,90041000,1,1390.0,1250.0,Delhi Vikaspuri Najafgarh Road,Delhi Vikaspuri Najafgarh Road
2661809,SYS158413,AV 0068HD - Avanta - Unisex - Black - 48 - Full Frame - Round - Sheet,frame,90031100,1,1116.0,1074.45,Kamothe Laxmi Eye,Kamothe Laxmi Eye
2673593,SYS167794,AV CA007 - Avanta - Male - Burgundy - 49 - Supra - Rectangle - Metal,frame,90031100,1,490.0,395.52,Hyderabad Kukatpally Nizampet X Roads,Hyderabad Kukatpally Nizampet X Roads
2675015,SYS158380,AV 0061 - Avanta - Male - Trans/Blue - 53 - Full Frame - Rectangle - Sheet,frame,90031100,2,1190.0,1904.0,Ghaziabad Nehru Nagar,Ghaziabad Nehru Nagar
2748793,SYS161826,FCL 5313 - French Connection - Male - C1 - 54 - Full Frame - Square - Metal,Frame,90031100,1,5690.0,5690.0,Noida Spectrum Mall,Noida Spectrum Mall
663062,SYS145057,AV L72003 - Avanta Kids - Kids - C6 - 47 - Full Frame - Round - Pediatric,frame,90031100,1,1396.88,1198.75,Ghaziabad Nehru Nagar,Ghaziabad Nehru Nagar
2672333,SYS166722,AV 77081 - Avanta - Unisex - D.Grey - 48 - Full Frame - Square - TR,frame,90031100,1,790.0,711.0,Panvel Laxmi Eye,Panvel Laxmi Eye
815213,SYS46829,AM 012 - Admyra - Male - C45 - 51 - Full Frame - Square - Sheet,frame,90031100,1,1021.88,919.69,Guwahati Bhangagarh,Guwahati Bhangagarh
2669000,SYS2856,SG Opt 1 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,125.0,120.0,Bhopal Hoshangabad Road,Bhopal Hoshangabad Road
2675181,SYS168411,AV 303017 - Avanta - Male - MT.Brown - 51 - Full Frame - Rectangle - TR,frame,90031100,1,890.0,858.79,Bhopal Hoshangabad Road,Bhopal Hoshangabad Road
2670428,SYS166436,OB 6247P - OMBRA - Male - C1 - 50 - Sunglass - Square - Sheet,goggles,90041000,1,1190.0,1190.0,Delhi Rohini Ring Road Mall,Delhi Rohini Ring Road Mall
367437,SYS114390,AM 104 - Admyra - Male - Green - 53 - Full Frame - Square - Sheet,frame,90031100,1,3084.38,2500.0,Noida Sec 50,Noida Sec 50
881031,SYS40864,BE1282 - Burberry - Male - 1008 - 55 - Supra - Rectangle - Metal,frame,90031100,1,14709.38,4700.0,Noida Sec 50,Noida Sec 50
262946,SYS40625,FO 6060 - Fossil - Male - OKN - 56 - Full Frame - Rectangle - Metal,frame,90031100,1,6000.0,1800.0,Delhi Dwarka Vegas Mall Sec 14,Delhi Dwarka Vegas Mall Sec 14
851512,SYS144781,RB4165 - Rayban - Male - 681311 - 55 - Sunglass - Wayfarer - Sheet,goggles,90041000,1,10590.0,9001.75,Delhi Dwarka Vegas Mall Sec 14,Delhi Dwarka Vegas Mall Sec 14
2659434,SYS161603,GG1820O - Gucci - Male - 004 - 58 - Full Frame - Square - Sheet,frame,90031100,1,17906.0,15220.03,Noida GaurCity,Noida GaurCity
53685,SYS159215,AV 941006 - Avanta - Male - Copper - 47 - Full Frame - Square - Metal,frame,90031100,1,790.0,632.0,Delhi Pitampura,Delhi Pitampura
2662711,SYS139958,AM 115 - Admyra - Female - Transparent - 51 - Full Frame - Cat Eye - Sheet,frame,90031100,1,2054.0,1643.2,Delhi Pitampura,Delhi Pitampura
2676080,SYS158415,AV 0068HD - Avanta - Unisex - Transparent - 48 - Full Frame - Round - Sheet,frame,90031100,1,1190.0,952.0,Delhi Dwarka Krishna Mall,Delhi Dwarka Krishna Mall
2663756,SYS147554,AV TR1007 - Avanta - Male - White - 51 - Full Frame - Rectangle - TR,frame,90031100,1,990.0,841.5,Warangal Hanamkonda Kakathiya,Warangal Hanamkonda Kakathiya
2748003,SYS58754,VO4178 - Vogue - Unisex - 280 - 50 - Full Frame - Square - Metal,frame,90031100,1,6690.0,5352.0,Noida GaurCity,Noida GaurCity
409072,SYS107549,AM YX04 - Admyra - Female - C1 - 49 - Full Frame - Hexagon - Metal,frame,90031100,1,2240.63,1832.63,Warangal Hanamkonda Kakathiya,Warangal Hanamkonda Kakathiya
2666718,SYS165404,AV 56127 - Avanta - Male - C3 - 51 - Half Frame - Square - Metal,Frame,90031100,1,1590.0,1356.34,Greater Noida West Nirala Estate,Greater Noida West Nirala Estate
546824,SYS153360,AV MB07 18 - Avanta - Unisex - C34 - 48 - Full Frame - Square - TR,Frame,90031100,1,928.13,791.74,Greater Noida West Nirala Estate,Greater Noida West Nirala Estate
2750005,SYS165562,RW4012 - Rayban Meta - Unisex - 601/1M - 53 - Sunglass - Wayfarer - Sheet,Goggles,85176290,1,45700.0,38500.0,Ghaziabad RDC,Ghaziabad RDC
2670442,SYS166450,OB 6217P - OMBRA - Male - C5 - 52 - Sunglass - Rectangle - Sheet,goggles,90041000,1,1590.0,1500.0,Noida GaurCity,Noida GaurCity
781207,SYS153505,AV 202424 - Avanta - Male - Burgundy - 53 - Rimless - Square - Metal,frame,90031100,1,834.38,714.33,Warangal Hanamkonda Kakathiya,Warangal Hanamkonda Kakathiya
DWVG/SBAR//530,SYS107610,BE2403 - Burberry - Female - 4119 - 51 - Full Frame - Square - Sheet,frame,90031100,1,18553.13,15714.61,Delhi Dwarka Vegas Mall Sec 14,Delhi Dwarka Vegas Mall Sec 14
876446,SYS142348,AM IP8015 - Admyra - Female - C1 - 54 - Rimless - Cat Eye - Titanium,frame,90031100,1,2896.88,2213.7,Delhi Preet Vihar Vikas Marg,Delhi Preet Vihar Vikas Marg
187704,SYS67856,AM 039 - Admyra - Male - Black - 51 - Full Frame - Rectangle - Sheet,Frame,90031100,1,553.13,422.68,Delhi Preet Vihar Vikas Marg,Delhi Preet Vihar Vikas Marg
2748871,SYS165759,TH 6371 - Tommy Hilfiger - Male - C5 - 52 - Full Frame - Square - Sheet,frame,90031100,1,8800.0,7040.0,Panvel Laxmi Eye,Panvel Laxmi Eye
56725,SYS161222,AV 18888 - Avanta - Male - MT.Purple - 52 - Full Frame - Cat Eye - TR,Frame,90031100,1,790.0,671.72,Indore Vijay Nagar,Indore Vijay Nagar
SYS2859-91,SYS2859,SG Opt 4 - Transparent - Unisex - White - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,200.0,164.38,Hyderabad Kukatpally Nizampet X Roads,Hyderabad Kukatpally Nizampet X Roads
2663568,SYS163713,AV HY010 - Avanta - Male - Gun - 50 - Full Frame - Rectangle - Metal,frame,90031100,1,490.0,402.74,Hyderabad Kukatpally Nizampet X Roads,Hyderabad Kukatpally Nizampet X Roads
2748682,SYS169171,OD1003 - One Degree - Male - A1E2 - 52 - Rimless - Rectangle - Titanium,frame,90031100,1,8050.0,6440.0,Delhi Vikaspuri Najafgarh Road,Delhi Vikaspuri Najafgarh Road
2676216,SYS2857,SG Opt 2 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,2,200.0,400.0,Delhi Dwarka Sec 09,Delhi Dwarka Sec 09
2674336,SYS168341,AV 95007 - Avanta Kids - Kids - Grey - 45 - Full Frame - Rectangle - TR,frame,90031100,1,790.0,671.5,Lucknow Hazratganj SAM Eye,Lucknow Hazratganj SAM Eye
2672589,SYS166978,AV 250901 - Avanta - Male - Black - 50 - Full Frame - Square - TR,frame,90031100,1,990.0,841.5,Lucknow Hazratganj SAM Eye,Lucknow Hazratganj SAM Eye
2664750,SYS158492,AV 0074 - Avanta - Female - Pink - 51 - Full Frame - Cat Eye - Sheet,frame,90031100,1,1190.0,952.0,Hyderabad Kukatpally Nizampet X Roads,Hyderabad Kukatpally Nizampet X Roads
2749872,SYS111521,VO4299I - Vogue - Male - 352S - 54 - Half Frame - Rectangle - Metal,frame,90031100,1,4490.0,3592.0,Panvel Laxmi Eye,Panvel Laxmi Eye
2676216,SYS2857,SG Opt 2 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,200.0,200.0,Noida Spectrum Mall,Noida Spectrum Mall
2659663,SYS162527,E28008 - Excite - Unisex - Mix - 50 - Full Frame - Rectangle - TR,frame,90031100,1,790.0,744.07,Siddipet Gandhi Chowk Krishna Sai,Siddipet Gandhi Chowk Krishna Sai
2676216,SYS2857,SG Opt 2 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,200.0,200.0,Noida Spectrum Mall,Noida Spectrum Mall
2658454,SYS162320,AM 0133 - Admyra - Female - D/Burgundy - 53 - Full Frame - Cat Eye - Sheet,frame,90031100,1,2790.0,2348.87,Kamothe Laxmi Eye,Kamothe Laxmi Eye
2673420,SYS167712,AV TR903 - Avanta Kids - Kids - C8 - 48 - Full Frame - Cat Eye - Pediatric,frame,90031100,1,1390.0,1212.21,Lucknow Hazratganj SAM Eye,Lucknow Hazratganj SAM Eye
2666818,SYS165494,AM LF17001 - Admyra - Female - C1 - 52 - Full Frame - Cat Eye - Metal,frame,90031100,1,2190.0,1970.82,Delhi Vikaspuri Najafgarh Road,Delhi Vikaspuri Najafgarh Road
4440000610-3639,SYS1601,NICK - NICK - Kids - PURPLE PG - 49 - Full SG - FULL - Sheet,Goggles,90041000,1,190.0,190.0,Delhi Dwarka Sec 09,Delhi Dwarka Sec 09
2670350,SYS166358,OB 66528 - OMBRA - Male - C2 - 54 - Sunglass - Square - Sheet,goggles,90041000,1,1190.0,1190.0,Delhi Dwarka Sec 09,Delhi Dwarka Sec 09
648279,SYS77941,TH 3511 - Tommy Hilfiger - Unisex - C5 - 49 - Full Frame - Oval - Sheet,frame,90031100,1,5146.88,4320.86,Panvel Laxmi Eye,Panvel Laxmi Eye
395839,SYS114400,AM 105 - Admyra - Male - Trans/Brown - 53 - Full Frame - Square - Sheet,frame,90031100,1,3084.38,2621.72,Bhopal Hoshangabad Road,Bhopal Hoshangabad Road
2674681,SYS167984,AV 9952214 - Avanta - Female - Trans/Blue - 51 - Full Frame - Cat Eye - TR,frame,90031100,1,990.0,903.94,Kanpur Mall Road,Kanpur Mall Road
2750571,SYS169596,RHCA005 - Regular Supra - Unisex - Mix - 44 - Half Frame - Rectangle - Metal,frame,90031100,1,490.0,445.45,Siddipet Gandhi Chowk Krishna Sai,Siddipet Gandhi Chowk Krishna Sai
500322,SYS158547,AM 0123 - Admyra - Unisex - Transparent - 48 - Full Frame - Round - Sheet,Frame,90031100,1,2053.13,1847.82,Greater Noida West Nirala Estate,Greater Noida West Nirala Estate
2674991,SYS158390,AV 0065 - Avanta - Male - Transparent - 52 - Full Frame - Rectangle - Sheet,Frame,90031100,1,1190.0,1071.0,Greater Noida West Nirala Estate,Greater Noida West Nirala Estate
801832,SYS144130,AV S23101 - Avanta - Male - Gun - 50 - Supra - Rectangle - Metal,frame,90031100,1,834.38,668.58,Kamothe Laxmi Eye,Kamothe Laxmi Eye
417849,SYS143335,AV 911503 - Avanta - Male - Gun - 49 - Supra - Rectangle - Metal,frame,90031100,1,740.63,629.54,Ghaziabad RDC,Ghaziabad RDC
2676217,SYS2856,SG Opt 1 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,32,125.0,3200.0,RATAN JYOTI ENTERPRISES,RATAN JYOTI ENTERPRISES
2665650,SYS164809,AV 7412208 - Avanta - Male - Black - 56 - Full Frame - Aviator - Metal,frame,90031100,1,990.0,891.0,Warangal Hanamkonda Kakathiya,Warangal Hanamkonda Kakathiya
855968,SYS157160,EA3258 - Emporio Armani - Male - 6257 - 54 - Full Frame - Square - Sheet,frame,90031100,1,11803.13,10254.18,Gurgaon Sec 29,Gurgaon Sec 29
2675003,SYS162649,AV 0063 - Avanta - Male - Trans/Grey - 51 - Full Frame - Square - Sheet,frame,90031100,1,1190.0,892.5,Delhi Safdarjung Enclave,Delhi Safdarjung Enclave
2674987,SYS158371,AV 0064 - Avanta - Male - Trans/Brown - 54 - Full Frame - Square - Sheet,frame,90031100,1,1190.0,892.5,Delhi Safdarjung Enclave,Delhi Safdarjung Enclave
2665647,SYS164806,AV 7412208 - Avanta - Male - Gun/Grey - 56 - Full Frame - Aviator - Metal,frame,90031100,1,990.0,742.5,Delhi Safdarjung Enclave,Delhi Safdarjung Enclave
2674314,SYS168319,AV 95008 - Avanta Kids - Kids - Grey - 43 - Full Frame - Round - TR,Frame,90031100,1,790.0,671.5,Greater Noida West Nirala Estate,Greater Noida West Nirala Estate
2752586,SYS170499,AV 259363 - Avanta - Male - Green - 52 - Full Frame - Square - TR,frame,90031100,1,990.0,792.0,Delhi Vikaspuri Najafgarh Road,Delhi Vikaspuri Najafgarh Road
2748499,SYS158384,AV 0067 - Avanta - Male - Trans/Grey - 54 - Full Frame - Rectangle - Sheet,frame,90031100,1,1190.0,952.0,Delhi Vikaspuri Najafgarh Road,Delhi Vikaspuri Najafgarh Road
532478,SYS121576,AV 0043 - Avanta - Female - Black - 53 - Full Frame - Cat Eye - Sheet,frame,90031100,1,1396.88,1396.88,Noida Sec 50,Noida Sec 50
2663599,SYS163744,AV 202432 - Avanta - Male - Gun - 51 - Supra - Rectangle - Metal,Frame,90031100,1,690.0,586.5,Indore Sapna Sangeeta Road,Indore Sapna Sangeeta Road
2750607,SYS169630,W110 - Worth Metal - Female - Mix - 46 - Full Frame - Round - Metal,frame,90031100,1,490.0,416.5,Siddipet Gandhi Chowk Krishna Sai,Siddipet Gandhi Chowk Krishna Sai
2661426,SYS88696,SI/20028 - Stepper - Male - F290 - 53 - Full Frame - Rectangle - Sheet,frame,90031100,1,7920.0,7128.0,Delhi Dwarka Krishna Mall,Delhi Dwarka Krishna Mall
2750596,SYS169619,LP8001 - Leo Plus - Unisex - Mix - 51 - Full Frame - Rectangle - Metal,frame,90031100,1,790.0,678.53,Siddipet Gandhi Chowk Krishna Sai,Siddipet Gandhi Chowk Krishna Sai
2658416,SYS162292,AM 0130 - Admyra - Male - D/Brown - 55 - Full Frame - Square - Sheet,Frame,90031100,1,2790.0,2250.0,Hyderabad Banjara Hills,Hyderabad Banjara Hills
2658441,SYS162307,AM 0131 - Admyra - Female - D/Brown - 51 - Full Frame - Cat Eye - Sheet,frame,90031100,1,2790.0,2295.12,Panvel Laxmi Eye,Panvel Laxmi Eye
57338,SYS161934,TH 1576 - Tommy Hilfiger - Male - C5 - 54 - Sunglass - Square - Sheet,goggles,90041000,1,9990.0,9990.0,Noida MOI,Noida MOI
2675002,SYS158432,AV 0063 - Avanta - Male - Trans/Brown - 51 - Full Frame - Rectangle - Sheet,Frame,90031100,1,1190.0,1122.64,Greater Noida West Nirala Estate,Greater Noida West Nirala Estate
